domain,perm_idx,null_top1,null_mutual_top1,null_edge_transfer_auc
external_lung,135,0.0,0.0,0.5006486419514649
external_lung,136,0.007142857142857143,0.007142857142857143,0.5102501219240372
external_lung,137,0.0,0.0,0.5117320379929269
external_lung,138,0.0,0.0,0.4957534601829195
external_lung,139,0.0035714285714285713,0.0035714285714285713,0.49861525875529983
external_lung,140,0.0,0.0,0.5214744214605741
external_lung,141,0.007142857142857143,0.007142857142857143,0.519176844211144
external_lung,142,0.0,0.0,0.5184249540089777
external_lung,143,0.0,0.0,0.48880546025337124
external_lung,144,0.0035714285714285713,0.0035714285714285713,0.5029510779421045
external_lung,145,0.0035714285714285713,0.0035714285714285713,0.49694445912189184
external_lung,146,0.0035714285714285713,0.0035714285714285713,0.49974552342915374
external_lung,147,0.0035714285714285713,0.0035714285714285713,0.4869038704125132
external_lung,148,0.0,0.0,0.4846026491071759
external_lung,149,0.0,0.0,0.4943073773304496
external_lung,150,0.0035714285714285713,0.0035714285714285713,0.49444645879757093
external_lung,151,0.007142857142857143,0.007142857142857143,0.5099762103883532
external_lung,152,0.0,0.0,0.5105252481450238
external_lung,153,0.0,0.0,0.5132285302854449
external_lung,154,0.0,0.0,0.5017540055766202
external_lung,155,0.0035714285714285713,0.0035714285714285713,0.4815325320054394
external_lung,156,0.0,0.0,0.48915650430575575
external_lung,157,0.0,0.0,0.5048386989019852
external_lung,158,0.0,0.0,0.49789434302834407
external_lung,159,0.0035714285714285713,0.0035714285714285713,0.4934200497170695
external_lung,160,0.007142857142857143,0.007142857142857143,0.5065702328005117
external_lung,161,0.0035714285714285713,0.0035714285714285713,0.48757498404207184
external_lung,162,0.0,0.0,0.48488870749588375
external_lung,163,0.007142857142857143,0.007142857142857143,0.5062507705659887
external_lung,164,0.007142857142857143,0.007142857142857143,0.48970250534917037
external_lung,165,0.0035714285714285713,0.0035714285714285713,0.478367669450118
external_lung,166,0.0,0.0,0.5110226617763437
external_lung,167,0.0,0.0,0.5063613069285042
external_lung,168,0.0035714285714285713,0.0035714285714285713,0.49557854549937835
external_lung,169,0.007142857142857143,0.007142857142857143,0.5028666573135898
external_lung,170,0.017857142857142856,0.017857142857142856,0.5024087209545969
external_lung,171,0.0035714285714285713,0.0035714285714285713,0.5164674886442109
external_lung,172,0.0,0.0,0.5287376322260869
external_lung,173,0.0035714285714285713,0.0035714285714285713,0.49727485352413614
external_lung,174,0.007142857142857143,0.007142857142857143,0.49653025143378415
external_lung,175,0.010714285714285714,0.010714285714285714,0.5020151629166294
external_lung,176,0.007142857142857143,0.007142857142857143,0.48622911272704744
external_lung,177,0.0035714285714285713,0.0035714285714285713,0.48317600121954407
external_lung,178,0.0035714285714285713,0.0035714285714285713,0.505098034214041
external_lung,179,0.0,0.0,0.5284983392215203
immune,0,0.0035714285714285713,0.0035714285714285713,0.49945613845321796
immune,1,0.0035714285714285713,0.0035714285714285713,0.4917001622498648
immune,2,0.007142857142857143,0.007142857142857143,0.49686706327744734
immune,3,0.007142857142857143,0.007142857142857143,0.504675824770146
immune,4,0.0,0.0,0.5119151974040022
immune,5,0.0035714285714285713,0.0035714285714285713,0.49371379123850734
immune,6,0.010714285714285714,0.010714285714285714,0.5076447809626825
immune,7,0.0035714285714285713,0.0035714285714285713,0.4965131422390482
immune,8,0.0035714285714285713,0.0035714285714285713,0.5027720930232558
immune,9,0.007142857142857143,0.007142857142857143,0.517518226068145
immune,10,0.0,0.0,0.5240774472687939
immune,11,0.007142857142857143,0.007142857142857143,0.5061018929150892
immune,12,0.0,0.0,0.4884517036235803
immune,13,0.0035714285714285713,0.0035714285714285713,0.4816147106544078
immune,14,0.007142857142857143,0.007142857142857143,0.5041098972417523
immune,15,0.007142857142857143,0.007142857142857143,0.5046671714440238
immune,16,0.0035714285714285713,0.0035714285714285713,0.49560973499188754
immune,17,0.0,0.0,0.4822939967550027
immune,18,0.017857142857142856,0.017857142857142856,0.5141918875067604
immune,19,0.0035714285714285713,0.0035714285714285713,0.5004131963223364
immune,20,0.007142857142857143,0.007142857142857143,0.48059275283937264
immune,21,0.0035714285714285713,0.0035714285714285713,0.5010846944294213
immune,22,0.0035714285714285713,0.0035714285714285713,0.5028326663061113
immune,23,0.0035714285714285713,0.0035714285714285713,0.5014265008112493
immune,24,0.0,0.0,0.49945613845321796
immune,25,0.0,0.0,0.47852806922660895
immune,26,0.0035714285714285713,0.0035714285714285713,0.5235452677122768
immune,27,0.0,0.0,0.49379253650621957
immune,28,0.0035714285714285713,0.0035714285714285713,0.4670901027582477
immune,29,0.0035714285714285713,0.0035714285714285713,0.5029555435370472
immune,30,0.0035714285714285713,0.0035714285714285713,0.497137912385073
immune,31,0.010714285714285714,0.010714285714285714,0.48535121687398597
immune,32,0.0,0.0,0.5090578691184424
immune,33,0.007142857142857143,0.007142857142857143,0.4879800973499189
immune,34,0.0035714285714285713,0.0035714285714285713,0.5305622498647918
immune,35,0.0035714285714285713,0.0035714285714285713,0.5099240670632774
immune,36,0.0,0.0,0.5149334775554354
immune,37,0.007142857142857143,0.007142857142857143,0.5016532179556518
immune,38,0.0035714285714285713,0.0035714285714285713,0.5022459707950243
immune,39,0.0035714285714285713,0.0035714285714285713,0.4787444023796647
immune,40,0.0,0.0,0.4771478637101136
immune,41,0.0,0.0,0.5042691184424013
immune,42,0.0,0.0,0.5073263385613845
immune,43,0.0035714285714285713,0.0035714285714285713,0.4761077339102217
immune,44,0.007142857142857143,0.007142857142857143,0.4886905354245538
immune,45,0.0035714285714285713,0.0035714285714285713,0.4909481882098431
immune,46,0.0035714285714285713,0.0035714285714285713,0.4970496484586263
immune,47,0.007142857142857143,0.007142857142857143,0.5013140075716603
immune,48,0.0035714285714285713,0.0035714285714285713,0.496279502433748
immune,49,0.0,0.0,0.512931963223364
immune,50,0.0035714285714285713,0.0035714285714285713,0.5222334234721472
immune,51,0.0,0.0,0.5128506219578151
immune,52,0.0035714285714285713,0.0035714285714285713,0.5037577068685776
immune,53,0.0,0.0,0.5279472147106544
immune,54,0.007142857142857143,0.007142857142857143,0.4968661979448351
immune,55,0.0035714285714285713,0.0035714285714285713,0.4928121146565711
immune,56,0.0035714285714285713,0.0035714285714285713,0.518155110870741
immune,57,0.007142857142857143,0.007142857142857143,0.49613239588967006
immune,58,0.010714285714285714,0.010714285714285714,0.5041419145484045
immune,59,0.0,0.0,0.476640778799351
immune,60,0.007142857142857143,0.007142857142857143,0.481336073553272
immune,61,0.0035714285714285713,0.0035714285714285713,0.48939751216873983
immune,62,0.0,0.0,0.4651915630070308
immune,63,0.010714285714285714,0.010714285714285714,0.48987777176852354
immune,64,0.0035714285714285713,0.0035714285714285713,0.49531898323418067
immune,65,0.010714285714285714,0.010714285714285714,0.487522336398053
immune,66,0.007142857142857143,0.007142857142857143,0.5038840454299621
immune,67,0.010714285714285714,0.010714285714285714,0.4908478096268253
immune,68,0.0035714285714285713,0.0035714285714285713,0.4968861005949162
immune,69,0.0035714285714285713,0.0035714285714285713,0.5048160086533262
immune,70,0.007142857142857143,0.007142857142857143,0.5136925905895079
immune,71,0.0,0.0,0.5020884802595997
immune,72,0.007142857142857143,0.007142857142857143,0.5077304488912926
immune,73,0.0035714285714285713,0.0035714285714285713,0.5080687939426717
immune,74,0.0035714285714285713,0.0035714285714285713,0.48492287723093563
immune,75,0.0,0.0,0.4975982693347756
immune,76,0.007142857142857143,0.007142857142857143,0.5147180097349919
immune,77,0.0035714285714285713,0.0035714285714285713,0.5121090319091401
immune,78,0.0035714285714285713,0.0035714285714285713,0.5411669010275824
immune,79,0.0,0.0,0.5092439156300703
immune,80,0.010714285714285714,0.010714285714285714,0.5207260140616549
immune,81,0.0035714285714285713,0.0035714285714285713,0.47564564629529477
immune,82,0.0035714285714285713,0.0035714285714285713,0.5014126554894538
immune,83,0.007142857142857143,0.007142857142857143,0.5242704164413197
immune,84,0.0035714285714285713,0.0035714285714285713,0.5087203893996755
immune,85,0.007142857142857143,0.007142857142857143,0.49006295294753927
immune,86,0.0,0.0,0.5012724716062736
immune,87,0.0035714285714285713,0.0035714285714285713,0.5026206598161167
immune,88,0.007142857142857143,0.007142857142857143,0.4917053542455381
immune,89,0.0035714285714285713,0.0035714285714285713,0.4961306652244456
immune,90,0.0,0.0,0.49876300703082754
immune,91,0.007142857142857143,0.007142857142857143,0.4820967009194158
immune,92,0.0035714285714285713,0.0035714285714285713,0.529767009194159
immune,93,0.010714285714285714,0.010714285714285714,0.5098193618171984
immune,94,0.0035714285714285713,0.0035714285714285713,0.5065769605191996
immune,95,0.0,0.0,0.494893239588967
immune,96,0.0035714285714285713,0.0035714285714285713,0.5013858301784748
immune,97,0.0035714285714285713,0.0035714285714285713,0.5053819361817199
immune,98,0.0035714285714285713,0.0035714285714285713,0.48508988642509465
immune,99,0.0035714285714285713,0.0035714285714285713,0.5000739859383451
immune,100,0.0,0.0,0.5105938345051378
immune,101,0.0,0.0,0.5061122769064359
immune,102,0.0035714285714285713,0.0035714285714285713,0.5172672796106004
immune,103,0.0035714285714285713,0.0035714285714285713,0.499669875608437
immune,104,0.0,0.0,0.48848977825851814
immune,105,0.007142857142857143,0.007142857142857143,0.4914595997836668
immune,106,0.0035714285714285713,0.0035714285714285713,0.4951554353704705
immune,107,0.0035714285714285713,0.0035714285714285713,0.5061468902109248
immune,108,0.007142857142857143,0.007142857142857143,0.47752861005949165
immune,109,0.007142857142857143,0.007142857142857143,0.49163093564088695
immune,110,0.010714285714285714,0.010714285714285714,0.508434829637642
immune,111,0.0035714285714285713,0.0035714285714285713,0.5131699296917253
immune,112,0.0035714285714285713,0.0035714285714285713,0.5024268253109789
immune,113,0.007142857142857143,0.007142857142857143,0.5058552731206057
immune,114,0.010714285714285714,0.010714285714285714,0.49755327203893995
immune,115,0.007142857142857143,0.007142857142857143,0.47884997295835585
immune,116,0.007142857142857143,0.007142857142857143,0.48679891833423466
immune,117,0.007142857142857143,0.007142857142857143,0.4921440778799351
immune,118,0.010714285714285714,0.010714285714285714,0.524523958896701
immune,119,0.007142857142857143,0.007142857142857143,0.5198996214169822
immune,120,0.0,0.0,0.4922764737696052
immune,121,0.007142857142857143,0.007142857142857143,0.5142792861005949
immune,122,0.0,0.0,0.5184917252568956
immune,123,0.0,0.0,0.47754332071389943
immune,124,0.007142857142857143,0.007142857142857143,0.5120095186587345
immune,125,0.0035714285714285713,0.0035714285714285713,0.4730011898323418
immune,126,0.0,0.0,0.4994561384532179
immune,127,0.0035714285714285713,0.0035714285714285713,0.5121782585181179
immune,128,0.007142857142857143,0.007142857142857143,0.4852681449432126
immune,129,0.007142857142857143,0.007142857142857143,0.5026085451595457
immune,130,0.0035714285714285713,0.0035714285714285713,0.5255917793401839
immune,131,0.0,0.0,0.4934040021633316
immune,132,0.0035714285714285713,0.0035714285714285713,0.5069153055705786
immune,133,0.007142857142857143,0.007142857142857143,0.5035508923742563
immune,134,0.007142857142857143,0.007142857142857143,0.5003136830719308
immune,135,0.010714285714285714,0.010714285714285714,0.5039731746890211
immune,136,0.0035714285714285713,0.0035714285714285713,0.5034557057869118
immune,137,0.0035714285714285713,0.0035714285714285713,0.5043824770146026
immune,138,0.0,0.0,0.5032056246619795
immune,139,0.0,0.0,0.4848216333153056
immune,140,0.0035714285714285713,0.0035714285714285713,0.49886078961600866
immune,141,0.0,0.0,0.5283236343969713
immune,142,0.010714285714285714,0.010714285714285714,0.5315227690643591
immune,143,0.0035714285714285713,0.0035714285714285713,0.5210098431584641
immune,144,0.0,0.0,0.4993012439156301
immune,145,0.007142857142857143,0.007142857142857143,0.49140162249864794
immune,146,0.0035714285714285713,0.0035714285714285713,0.513743645213629
immune,147,0.007142857142857143,0.007142857142857143,0.5043807463493781
immune,148,0.0,0.0,0.49525494862087616
immune,149,0.0035714285714285713,0.0035714285714285713,0.4830502974580855
immune,150,0.0,0.0,0.5104034613304489
immune,151,0.007142857142857143,0.007142857142857143,0.5185955651703623
immune,152,0.007142857142857143,0.007142857142857143,0.5098782044348296
immune,153,0.0,0.0,0.49460335316387233
immune,154,0.02142857142857143,0.02142857142857143,0.5366810167658194
immune,155,0.0035714285714285713,0.0035714285714285713,0.527634829637642
immune,156,0.0035714285714285713,0.0035714285714285713,0.5013442942130881
immune,157,0.0,0.0,0.4763560843699297
immune,158,0.0,0.0,0.5085741481882099
immune,159,0.0035714285714285713,0.0035714285714285713,0.49215705786911845
immune,160,0.010714285714285714,0.010714285714285714,0.48928934559221204
immune,161,0.0,0.0,0.5120943212547322
immune,162,0.0,0.0,0.49579145484045434
immune,163,0.0,0.0,0.4912493239588967
immune,164,0.0035714285714285713,0.0035714285714285713,0.48732157923201735
immune,165,0.0035714285714285713,0.0035714285714285713,0.5151498107084911
immune,166,0.007142857142857143,0.007142857142857143,0.5095528393726338
immune,167,0.0,0.0,0.49992341806381835
immune,168,0.0,0.0,0.5136025959978366
immune,169,0.0035714285714285713,0.0035714285714285713,0.5104493239588966
immune,170,0.0035714285714285713,0.0035714285714285713,0.5099889670091942
immune,171,0.010714285714285714,0.010714285714285714,0.5021265548945376
immune,172,0.0035714285714285713,0.0035714285714285713,0.4959506760411033
immune,173,0.0035714285714285713,0.0035714285714285713,0.49281471065440774
immune,174,0.007142857142857143,0.007142857142857143,0.488501027582477
immune,175,0.0035714285714285713,0.0035714285714285713,0.5153687398593835
immune,176,0.0035714285714285713,0.0035714285714285713,0.5048134126554895
immune,177,0.0035714285714285713,0.0035714285714285713,0.47540508382909674
immune,178,0.007142857142857143,0.007142857142857143,0.4724923742563548
immune,179,0.0035714285714285713,0.0035714285714285713,0.4953233098972418
lung,0,0.0,0.0,0.4940261337105437
lung,1,0.0,0.0,0.5041454779658582
lung,2,0.0035714285714285713,0.0035714285714285713,0.5154072322472343
lung,3,0.007142857142857143,0.007142857142857143,0.4976662765483914
lung,4,0.0035714285714285713,0.0035714285714285713,0.5256663005010769
lung,5,0.0035714285714285713,0.0035714285714285713,0.5082214266086391
lung,6,0.007142857142857143,0.007142857142857143,0.5034275627543725
lung,7,0.0,0.0,0.49936225974957466
lung,8,0.007142857142857143,0.007142857142857143,0.47322987991055
lung,9,0.0,0.0,0.5123479420318398
lung,10,0.007142857142857143,0.007142857142857143,0.47497909130164884
lung,11,0.007142857142857143,0.007142857142857143,0.4960321711179849
lung,12,0.0035714285714285713,0.0035714285714285713,0.48838128417000287
lung,13,0.0035714285714285713,0.0035714285714285713,0.4992664490077267
lung,14,0.0035714285714285713,0.0035714285714285713,0.5130325896246282
lung,15,0.0035714285714285713,0.0035714285714285713,0.500498681604271
lung,16,0.0,0.0,0.5004847092044182
lung,17,0.010714285714285714,0.010714285714285714,0.5143240385824535
lung,18,0.010714285714285714,0.010714285714285714,0.5144770696284605
lung,19,0.0,0.0,0.48666267898810556
lung,20,0.0,0.0,0.47384932297069193
lung,21,0.007142857142857143,0.007142857142857143,0.5029045957884526
lung,22,0.0035714285714285713,0.0035714285714285713,0.5115382081927499
lung,23,0.0035714285714285713,0.0035714285714285713,0.49921987434155063
lung,24,0.0035714285714285713,0.0035714285714285713,0.49983532528744884
lung,25,0.0,0.0,0.5053504311150707
lung,26,0.0,0.0,0.49769289064334915
lung,27,0.0035714285714285713,0.0035714285714285713,0.5005958230508668
lung,28,0.007142857142857143,0.007142857142857143,0.5276503812801778
lung,29,0.0035714285714285713,0.0035714285714285713,0.515350677295449
lung,30,0.0035714285714285713,0.0035714285714285713,0.48859552763441283
lung,31,0.0035714285714285713,0.0035714285714285713,0.5295572811839014
lung,32,0.007142857142857143,0.007142857142857143,0.472613098259904
lung,33,0.0035714285714285713,0.0035714285714285713,0.5071382329438583
lung,34,0.0,0.0,0.5013390216525623
lung,35,0.0035714285714285713,0.0035714285714285713,0.5000309388853884
lung,36,0.0,0.0,0.4994081690633768
lung,37,0.010714285714285714,0.010714285714285714,0.5198577742765458
lung,38,0.0,0.0,0.4894192338733555
lung,39,0.0035714285714285713,0.0035714285714285713,0.5047462911595295
lung,40,0.0035714285714285713,0.0035714285714285713,0.4954047438293558
lung,41,0.0035714285714285713,0.0035714285714285713,0.5149348320617341
lung,42,0.0,0.0,0.5029764538448385
lung,43,0.014285714285714285,0.014285714285714285,0.49192428556125467
lung,44,0.0,0.0,0.48500994369122863
lung,45,0.007142857142857143,0.007142857142857143,0.48195398023770375
lung,46,0.0035714285714285713,0.0035714285714285713,0.476271205611848
lung,47,0.0,0.0,0.48828347737103306
lung,48,0.0,0.0,0.5067217223577694
lung,49,0.0,0.0,0.49466420663715605
lung,50,0.0035714285714285713,0.0035714285714285713,0.5039791398723722
lung,51,0.010714285714285714,0.010714285714285714,0.5025240142305566
lung,52,0.0035714285714285713,0.0035714285714285713,0.5122461431186264
lung,53,0.0035714285714285713,0.0035714285714285713,0.49397090946350647
lung,54,0.0,0.0,0.5068301747947221
lung,55,0.0,0.0,0.48544441879141403
lung,56,0.007142857142857143,0.007142857142857143,0.4986709586330469
lung,57,0.0035714285714285713,0.0035714285714285713,0.4992884056360669
lung,58,0.0,0.0,0.49053835656632927
lung,59,0.010714285714285714,0.010714285714285714,0.5115255664976449
lung,60,0.0,0.0,0.5034668185444352
lung,61,0.007142857142857143,0.007142857142857143,0.5214060492507134
lung,62,0.007142857142857143,0.007142857142857143,0.5130425699102372
lung,63,0.014285714285714285,0.014285714285714285,0.4934698991259266
lung,64,0.007142857142857143,0.007142857142857143,0.49643005183760347
lung,65,0.0,0.0,0.4992957245121803
lung,66,0.0,0.0,0.501080864931472
lung,67,0.010714285714285714,0.010714285714285714,0.5043044971832308
lung,68,0.0,0.0,0.4970268729170313
lung,69,0.0,0.0,0.4871224374785008
lung,70,0.0035714285714285713,0.0035714285714285713,0.4876733492441264
lung,71,0.0,0.0,0.49104335901815277
lung,72,0.0035714285714285713,0.0035714285714285713,0.5049997904140022
lung,73,0.0,0.0,0.5028081196942307
lung,74,0.0035714285714285713,0.0035714285714285713,0.4985279078726489
lung,75,0.010714285714285714,0.010714285714285714,0.49773015037629004
lung,76,0.0035714285714285713,0.0035714285714285713,0.4971626048013158
lung,77,0.0035714285714285713,0.0035714285714285713,0.4882635167998147
lung,78,0.010714285714285714,0.010714285714285714,0.5135409188383214
lung,79,0.0035714285714285713,0.0035714285714285713,0.4950274890333295
lung,80,0.0,0.0,0.5140066655000821
lung,81,0.007142857142857143,0.007142857142857143,0.4933987064219146
lung,82,0.0035714285714285713,0.0035714285714285713,0.5250854478786238
lung,83,0.0035714285714285713,0.0035714285714285713,0.5123852017647806
lung,84,0.0,0.0,0.4962271193635505
lung,85,0.0035714285714285713,0.0035714285714285713,0.5096160051844256
lung,86,0.0,0.0,0.5107264782965383
lung,87,0.007142857142857143,0.007142857142857143,0.498883206040335
lung,88,0.0,0.0,0.4902283023600714
lung,89,0.007142857142857143,0.007142857142857143,0.4676868292832226
lung,90,0.0035714285714285713,0.0035714285714285713,0.5120764782632706
lung,91,0.0,0.0,0.5091422742941776
lung,92,0.0,0.0,0.49718323072490805
lung,93,0.007142857142857143,0.007142857142857143,0.4733775881375656
