domain,seed_tag,split_regime,layer,perm_idx,null_tier_gap_high_minus_low
external_lung,seed42_main,source_disjoint,0,68,0.0021589263452266305
external_lung,seed42_main,source_disjoint,0,69,0.0011172817624429676
external_lung,seed42_main,source_disjoint,0,70,0.004989636398895492
external_lung,seed42_main,source_disjoint,0,71,-0.00040844644322091117
external_lung,seed42_main,source_disjoint,0,72,0.004246470941547398
external_lung,seed42_main,source_disjoint,0,73,0.00294156421796532
external_lung,seed42_main,source_disjoint,0,74,0.0013288032110622128
external_lung,seed42_main,source_disjoint,0,75,0.002403349642278063
external_lung,seed42_main,source_disjoint,0,76,0.003370821208437569
external_lung,seed42_main,source_disjoint,0,77,0.002287257885919658
external_lung,seed42_main,source_disjoint,0,78,0.0009671872987381258
external_lung,seed42_main,source_disjoint,0,79,0.0004120211306555266
external_lung,seed42_main,source_disjoint,0,80,0.0009548892066222336
external_lung,seed42_main,source_disjoint,0,81,0.002515606765965628
external_lung,seed42_main,source_disjoint,0,82,0.0006797215143632407
external_lung,seed42_main,source_disjoint,0,83,0.002520878603375243
external_lung,seed42_main,source_disjoint,0,84,0.004640851904481491
external_lung,seed42_main,source_disjoint,0,85,-0.001561619341136078
external_lung,seed42_main,source_disjoint,0,86,0.001914365719039135
external_lung,seed42_main,source_disjoint,0,87,0.001059453565310342
external_lung,seed42_main,source_disjoint,0,88,-0.0006140053980404625
external_lung,seed42_main,source_disjoint,0,89,-0.00010607937228246378
external_lung,seed42_main,source_disjoint,0,90,0.0013403835568859268
external_lung,seed42_main,source_disjoint,0,91,0.00253925528848975
external_lung,seed42_main,source_disjoint,0,92,0.001485864695784711
external_lung,seed42_main,source_disjoint,0,93,0.002834575806727635
external_lung,seed42_main,source_disjoint,0,94,-0.0012101410938680779
external_lung,seed42_main,source_disjoint,0,95,0.002175938624852103
external_lung,seed42_main,source_disjoint,0,96,0.004402934479185605
external_lung,seed42_main,source_disjoint,0,97,0.0011550452483591878
external_lung,seed42_main,source_disjoint,0,98,0.001474436861752637
external_lung,seed42_main,source_disjoint,0,99,0.0027087292503060745
external_lung,seed42_main,source_disjoint,0,100,0.0018100340298007334
external_lung,seed42_main,source_disjoint,0,101,0.0007567416862063192
external_lung,seed42_main,source_disjoint,0,102,-0.00047458243977394066
external_lung,seed42_main,source_disjoint,0,103,-7.848366196572254e-05
external_lung,seed42_main,source_disjoint,0,104,0.0019261433555293195
external_lung,seed42_main,source_disjoint,0,105,0.0014798555849597772
external_lung,seed42_main,source_disjoint,0,106,0.0033815135470447455
external_lung,seed42_main,source_disjoint,0,107,0.001229971274113173
external_lung,seed42_main,source_disjoint,0,108,0.0023584729001149274
external_lung,seed42_main,source_disjoint,0,109,0.002212424628024068
external_lung,seed42_main,source_disjoint,0,110,0.0011784764655184965
external_lung,seed42_main,source_disjoint,0,111,-0.0033234931752297303
external_lung,seed42_main,source_disjoint,0,112,0.002821142569639057
external_lung,seed42_main,source_disjoint,0,113,-0.001928759870382435
external_lung,seed42_main,source_disjoint,0,114,-7.84696486997305e-05
external_lung,seed42_main,source_disjoint,0,115,0.0019423231080489822
external_lung,seed42_main,source_disjoint,0,116,-0.0002708654855383408
external_lung,seed42_main,source_disjoint,0,117,0.0002782687839656406
external_lung,seed42_main,source_disjoint,0,118,0.0011153208802487935
external_lung,seed42_main,source_disjoint,0,119,0.0016575750751239848
external_lung,seed42_main,source_disjoint,3,0,0.002347548014537515
external_lung,seed42_main,source_disjoint,3,1,0.0010247839288113347
external_lung,seed42_main,source_disjoint,3,2,0.0033538223833589065
external_lung,seed42_main,source_disjoint,3,3,0.006637764751143527
external_lung,seed42_main,source_disjoint,3,4,0.0009810904863003511
external_lung,seed42_main,source_disjoint,3,5,0.0012504461019632318
external_lung,seed42_main,source_disjoint,3,6,-0.0018439453760876745
external_lung,seed42_main,source_disjoint,3,7,0.003933843461631947
external_lung,seed42_main,source_disjoint,3,8,0.0027607984947820574
external_lung,seed42_main,source_disjoint,3,9,0.000900417947524712
external_lung,seed42_main,source_disjoint,3,10,0.005297398353052429
external_lung,seed42_main,source_disjoint,3,11,-0.0027785964494568827
external_lung,seed42_main,source_disjoint,3,12,0.005963068943844019
external_lung,seed42_main,source_disjoint,3,13,0.001454545454545375
external_lung,seed42_main,source_disjoint,3,14,0.003945821960933404
external_lung,seed42_main,source_disjoint,3,15,-0.0004177069061959138
external_lung,seed42_main,source_disjoint,3,16,0.003667749830988609
external_lung,seed42_main,source_disjoint,3,17,0.00794527046328708
external_lung,seed42_main,source_disjoint,3,18,0.0023074818967889765
external_lung,seed42_main,source_disjoint,3,19,0.002429379269296761
external_lung,seed42_main,source_disjoint,3,20,0.0038628622750038755
external_lung,seed42_main,source_disjoint,3,21,0.0044620905429605395
external_lung,seed42_main,source_disjoint,3,22,0.0037329139352720864
external_lung,seed42_main,source_disjoint,3,23,-4.911185397393769e-05
external_lung,seed42_main,source_disjoint,3,24,0.0020971134248860546
external_lung,seed42_main,source_disjoint,3,25,0.003251906036639718
external_lung,seed42_main,source_disjoint,3,26,0.0032307875820890564
external_lung,seed42_main,source_disjoint,3,27,-0.0005979847705579466
external_lung,seed42_main,source_disjoint,3,28,0.0031965954888778514
external_lung,seed42_main,source_disjoint,3,29,0.0019579183220452823
external_lung,seed42_main,source_disjoint,3,30,0.003942660084863658
external_lung,seed42_main,source_disjoint,3,31,0.0023211281828500185
external_lung,seed42_main,source_disjoint,3,32,0.0010854664560042693
external_lung,seed42_main,source_disjoint,3,33,0.0016107718243687508
external_lung,seed42_main,source_disjoint,3,34,0.0010921518987849765
external_lung,seed42_main,source_disjoint,3,35,0.002397007645777327
external_lung,seed42_main,source_disjoint,3,36,0.0025823618015016203
external_lung,seed42_main,source_disjoint,3,37,0.006193867370661077
external_lung,seed42_main,source_disjoint,3,38,0.0010630624767193897
external_lung,seed42_main,source_disjoint,3,39,0.00021161917433221156
external_lung,seed42_main,source_disjoint,3,40,0.0038302764271386236
external_lung,seed42_main,source_disjoint,3,41,0.003531269587867647
external_lung,seed42_main,source_disjoint,3,42,0.006838658883511761
external_lung,seed42_main,source_disjoint,3,43,0.00010984847771255968
external_lung,seed42_main,source_disjoint,3,44,0.004268182460736902
external_lung,seed42_main,source_disjoint,3,45,0.0037570932187337425
external_lung,seed42_main,source_disjoint,3,46,0.004166244988967005
external_lung,seed42_main,source_disjoint,3,47,0.004513128660702415
external_lung,seed42_main,source_disjoint,3,48,0.004088927418130162
external_lung,seed42_main,source_disjoint,3,49,0.006794633044818976
external_lung,seed42_main,source_disjoint,3,50,0.002541675040765856
external_lung,seed42_main,source_disjoint,3,51,0.004409926253967744
external_lung,seed42_main,source_disjoint,3,52,0.0025713924818886458
external_lung,seed42_main,source_disjoint,3,53,0.004376390075866765
external_lung,seed42_main,source_disjoint,3,54,0.001031435263432856
external_lung,seed42_main,source_disjoint,3,55,0.002443128358320612
external_lung,seed42_main,source_disjoint,3,56,0.0013941212370828238
external_lung,seed42_main,source_disjoint,3,57,0.0037730270543123723
external_lung,seed42_main,source_disjoint,3,58,0.0030753277713845284
external_lung,seed42_main,source_disjoint,3,59,0.0014259816614891063
external_lung,seed42_main,source_disjoint,3,60,0.0010379520469038228
external_lung,seed42_main,source_disjoint,3,61,0.005457903420130861
external_lung,seed42_main,source_disjoint,3,62,0.005278754962077636
external_lung,seed42_main,source_disjoint,3,63,0.0014171036004756443
external_lung,seed42_main,source_disjoint,3,64,0.0014484137086777649
external_lung,seed42_main,source_disjoint,3,65,0.001620253237676117
external_lung,seed42_main,source_disjoint,3,66,0.003630874070989387
external_lung,seed42_main,source_disjoint,3,67,0.0011615811643149732
external_lung,seed42_main,source_disjoint,3,68,0.0023480741225127
external_lung,seed42_main,source_disjoint,3,69,0.0022125234116835424
external_lung,seed42_main,source_disjoint,3,70,0.006694494146294971
external_lung,seed42_main,source_disjoint,3,71,0.0010869980872405538
external_lung,seed42_main,source_disjoint,3,72,0.0016400302509602671
external_lung,seed42_main,source_disjoint,3,73,0.0013115856331993303
external_lung,seed42_main,source_disjoint,3,74,0.0014696183225800796
external_lung,seed42_main,source_disjoint,3,75,0.0007145960031450516
external_lung,seed42_main,source_disjoint,3,76,0.00186409720458669
external_lung,seed42_main,source_disjoint,3,77,0.00028769210972223735
external_lung,seed42_main,source_disjoint,3,78,0.001382457296052686
external_lung,seed42_main,source_disjoint,3,79,0.003730575723768448
external_lung,seed42_main,source_disjoint,3,80,0.0006605238705889027
external_lung,seed42_main,source_disjoint,3,81,0.0018458409849183566
external_lung,seed42_main,source_disjoint,3,82,0.001694884335424085
external_lung,seed42_main,source_disjoint,3,83,0.003985130149179561
external_lung,seed42_main,source_disjoint,3,84,0.003315455184908167
external_lung,seed42_main,source_disjoint,3,85,0.0048646992997872784
external_lung,seed42_main,source_disjoint,3,86,0.0013179125633365762
external_lung,seed42_main,source_disjoint,3,87,0.005398718952263848
external_lung,seed42_main,source_disjoint,3,88,0.0036202689385261833
external_lung,seed42_main,source_disjoint,3,89,-0.0022049770514374067
external_lung,seed42_main,source_disjoint,3,90,0.003452811809334877
external_lung,seed42_main,source_disjoint,3,91,0.004272422524292385
external_lung,seed42_main,source_disjoint,3,92,0.00554269722680234
external_lung,seed42_main,source_disjoint,3,93,0.0019421703411988123
external_lung,seed42_main,source_disjoint,3,94,0.00043656838403660636
external_lung,seed42_main,source_disjoint,3,95,0.003281785438501439
external_lung,seed42_main,source_disjoint,3,96,0.0012375024059902984
external_lung,seed42_main,source_disjoint,3,97,0.0036219030751563075
external_lung,seed42_main,source_disjoint,3,98,0.0010420900316889803
external_lung,seed42_main,source_disjoint,3,99,0.003940997467846374
external_lung,seed42_main,source_disjoint,3,100,0.00285234907694798
external_lung,seed42_main,source_disjoint,3,101,0.002817055482475239
external_lung,seed42_main,source_disjoint,3,102,0.003990028238230359
external_lung,seed42_main,source_disjoint,3,103,0.0026700122656767578
external_lung,seed42_main,source_disjoint,3,104,0.006979683297178463
external_lung,seed42_main,source_disjoint,3,105,0.002373803727002133
external_lung,seed42_main,source_disjoint,3,106,0.003656996591197559
external_lung,seed42_main,source_disjoint,3,107,-0.00022077518141327968
external_lung,seed42_main,source_disjoint,3,108,0.00011256652071323092
external_lung,seed42_main,source_disjoint,3,109,0.002227111722813202
external_lung,seed42_main,source_disjoint,3,110,0.0031433846316346603
external_lung,seed42_main,source_disjoint,3,111,-0.0016156551723526258
external_lung,seed42_main,source_disjoint,3,112,0.0053106866658864105
external_lung,seed42_main,source_disjoint,3,113,0.007636358872997295
external_lung,seed42_main,source_disjoint,3,114,-0.0009437879350964185
external_lung,seed42_main,source_disjoint,3,115,0.0012494346390146127
external_lung,seed42_main,source_disjoint,3,116,0.0022984707249812386
external_lung,seed42_main,source_disjoint,3,117,0.0024900209336978785
external_lung,seed42_main,source_disjoint,3,118,0.00170784211742947
external_lung,seed42_main,source_disjoint,3,119,0.00014479362545349872
external_lung,seed42_main,source_disjoint,7,0,0.003592062621708414
external_lung,seed42_main,source_disjoint,7,1,0.00109732116293082
external_lung,seed42_main,source_disjoint,7,2,-0.0020196798644702696
external_lung,seed42_main,source_disjoint,7,3,-0.0022675365236108913
external_lung,seed42_main,source_disjoint,7,4,-0.003958551063663607
external_lung,seed42_main,source_disjoint,7,5,-0.003588303945955995
external_lung,seed42_main,source_disjoint,7,6,-0.0033105399196561303
external_lung,seed42_main,source_disjoint,7,7,-0.0014293988356898213
external_lung,seed42_main,source_disjoint,7,8,-0.0006827552195460829
external_lung,seed42_main,source_disjoint,7,9,0.00283758879924334
external_lung,seed42_main,source_disjoint,7,10,-0.0008475860609556962
external_lung,seed42_main,source_disjoint,7,11,0.00023966311995282652
external_lung,seed42_main,source_disjoint,7,12,-0.005615467642646754
external_lung,seed42_main,source_disjoint,7,13,-0.0005086874207602676
external_lung,seed42_main,source_disjoint,7,14,-0.001395482688232197
external_lung,seed42_main,source_disjoint,7,15,-0.0065307560210488
external_lung,seed42_main,source_disjoint,7,16,0.002756859526793054
external_lung,seed42_main,source_disjoint,7,17,-0.004917078803625463
external_lung,seed42_main,source_disjoint,7,18,-0.0036121825582308142
external_lung,seed42_main,source_disjoint,7,19,-0.0055786668392736605
external_lung,seed42_main,source_disjoint,7,20,-0.0034809083099106575
external_lung,seed42_main,source_disjoint,7,21,-0.004809592319285794
external_lung,seed42_main,source_disjoint,7,22,-5.8066362280451145e-05
external_lung,seed42_main,source_disjoint,7,23,-0.006180894530484093
external_lung,seed42_main,source_disjoint,7,24,-0.00555314033346721
external_lung,seed42_main,source_disjoint,7,25,-0.00023094863671946353
external_lung,seed42_main,source_disjoint,7,26,0.0013458584521730543
external_lung,seed42_main,source_disjoint,7,27,-0.005302950148331154
external_lung,seed42_main,source_disjoint,7,28,-0.0013785204597086542
external_lung,seed42_main,source_disjoint,7,29,-0.006288928235248736
external_lung,seed42_main,source_disjoint,7,30,-0.0069480351833056675
external_lung,seed42_main,source_disjoint,7,31,0.002435222980325058
external_lung,seed42_main,source_disjoint,7,32,-0.0032150809602902175
external_lung,seed42_main,source_disjoint,7,33,-0.007564293883775441
external_lung,seed42_main,source_disjoint,7,34,0.005008069627483014
external_lung,seed42_main,source_disjoint,7,35,0.0012187986541614126
external_lung,seed42_main,source_disjoint,7,36,-0.006020807627498237
external_lung,seed42_main,source_disjoint,7,37,-0.005091226085022993
external_lung,seed42_main,source_disjoint,7,38,-0.0022908622658223132
external_lung,seed42_main,source_disjoint,7,39,-0.00256021540235174
external_lung,seed42_main,source_disjoint,7,40,-0.002121659787318486
external_lung,seed42_main,source_disjoint,7,41,-0.007792955860179029
external_lung,seed42_main,source_disjoint,7,42,-0.007425148308144669
external_lung,seed42_main,source_disjoint,7,43,0.0015950807800204636
external_lung,seed42_main,source_disjoint,7,44,-0.001412357600682257
external_lung,seed42_main,source_disjoint,7,45,0.0008929771836764244
external_lung,seed42_main,source_disjoint,7,46,0.002824843503200669
external_lung,seed42_main,source_disjoint,7,47,0.002030571999137809
external_lung,seed42_main,source_disjoint,7,48,-0.002156393982548521
external_lung,seed42_main,source_disjoint,7,49,-0.0006174087699059028
external_lung,seed42_main,source_disjoint,7,50,-0.0018578591193388894
external_lung,seed42_main,source_disjoint,7,51,-0.003534269694491887
external_lung,seed42_main,source_disjoint,7,52,-0.0004224198312939853
external_lung,seed42_main,source_disjoint,7,53,-0.0030905273127579402
external_lung,seed42_main,source_disjoint,7,54,-0.0015769785889880872
external_lung,seed42_main,source_disjoint,7,55,-0.00010124429120994538
external_lung,seed42_main,source_disjoint,7,56,-0.0033205758298947563
external_lung,seed42_main,source_disjoint,7,57,-0.008069536438765845
external_lung,seed42_main,source_disjoint,7,58,-0.003699838307765435
external_lung,seed42_main,source_disjoint,7,59,-0.006143210400268773
external_lung,seed42_main,source_disjoint,7,60,-0.0015929895810735673
external_lung,seed42_main,source_disjoint,7,61,-7.825726561949686e-05
external_lung,seed42_main,source_disjoint,7,62,-0.0018674069741899668
external_lung,seed42_main,source_disjoint,7,63,-0.0029725076454960586
external_lung,seed42_main,source_disjoint,7,64,-0.002025094592985943
external_lung,seed42_main,source_disjoint,7,65,-0.008837630115393402
external_lung,seed42_main,source_disjoint,7,66,-0.0006049593443953061
external_lung,seed42_main,source_disjoint,7,67,0.002741649771110577
external_lung,seed42_main,source_disjoint,7,68,0.004505612427327832
external_lung,seed42_main,source_disjoint,7,69,0.00027917665818866233
external_lung,seed42_main,source_disjoint,7,70,-0.006812197938111053
external_lung,seed42_main,source_disjoint,7,71,-0.0012614965574051507
external_lung,seed42_main,source_disjoint,7,72,-0.004949249949027457
external_lung,seed42_main,source_disjoint,7,73,-0.006640218955628718
external_lung,seed42_main,source_disjoint,7,74,-0.002561797892807971
external_lung,seed42_main,source_disjoint,7,75,-0.006716212214234463
external_lung,seed42_main,source_disjoint,7,76,-0.0038244351540467347
external_lung,seed42_main,source_disjoint,7,77,-0.004059552357602247
external_lung,seed42_main,source_disjoint,7,78,-0.0026507686892398574
external_lung,seed42_main,source_disjoint,7,79,0.00318280904957291
external_lung,seed42_main,source_disjoint,7,80,-0.0072437136428525895
external_lung,seed42_main,source_disjoint,7,81,0.0019151652007011188
external_lung,seed42_main,source_disjoint,7,82,0.00039068901168315406
external_lung,seed42_main,source_disjoint,7,83,-0.0013693850557257026
external_lung,seed42_main,source_disjoint,7,84,0.0018178277451238456
external_lung,seed42_main,source_disjoint,7,85,-0.0029605698985183393
external_lung,seed42_main,source_disjoint,7,86,-0.0009055937153802374
external_lung,seed42_main,source_disjoint,7,87,-0.0006742236367116572
external_lung,seed42_main,source_disjoint,7,88,0.006202315738222053
external_lung,seed42_main,source_disjoint,7,89,-0.0012595987091300609
external_lung,seed42_main,source_disjoint,7,90,0.0023990009361353204
external_lung,seed42_main,source_disjoint,7,91,-0.008697110708249411
external_lung,seed42_main,source_disjoint,7,92,0.0038414664625442407
external_lung,seed42_main,source_disjoint,7,93,-0.0024978051324032746
external_lung,seed42_main,source_disjoint,7,94,0.004326465612575214
external_lung,seed42_main,source_disjoint,7,95,-0.002176897758835339
external_lung,seed42_main,source_disjoint,7,96,-0.007774469817166452
external_lung,seed42_main,source_disjoint,7,97,0.00011556919858157766
external_lung,seed42_main,source_disjoint,7,98,-0.005589797149203268
external_lung,seed42_main,source_disjoint,7,99,0.00457450648455604
external_lung,seed42_main,source_disjoint,7,100,0.0020415832471599726
external_lung,seed42_main,source_disjoint,7,101,0.0028982461388880054
external_lung,seed42_main,source_disjoint,7,102,-0.007869177972007702
external_lung,seed42_main,source_disjoint,7,103,-0.01012454872701607
external_lung,seed42_main,source_disjoint,7,104,0.002500462774889356
external_lung,seed42_main,source_disjoint,7,105,0.001155225318743902
external_lung,seed42_main,source_disjoint,7,106,0.0007553781496847378
external_lung,seed42_main,source_disjoint,7,107,0.0013848930735171905
external_lung,seed42_main,source_disjoint,7,108,-0.006204850037740184
external_lung,seed42_main,source_disjoint,7,109,-0.005636374363976238
external_lung,seed42_main,source_disjoint,7,110,-0.005534385263856412
external_lung,seed42_main,source_disjoint,7,111,-0.005720036236838588
external_lung,seed42_main,source_disjoint,7,112,-0.005633473008246015
external_lung,seed42_main,source_disjoint,7,113,0.005278087820794974
external_lung,seed42_main,source_disjoint,7,114,0.0003851872769313758
external_lung,seed42_main,source_disjoint,7,115,0.007170822396521004
external_lung,seed42_main,source_disjoint,7,116,-0.0056640345560634575
external_lung,seed42_main,source_disjoint,7,117,0.005305816714802791
external_lung,seed42_main,source_disjoint,7,118,0.00010821372995828415
external_lung,seed42_main,source_disjoint,7,119,-0.001224784047717975
external_lung,seed42_main,source_disjoint,11,0,-0.0007375937088233142
external_lung,seed42_main,source_disjoint,11,1,0.00046267038344516287
external_lung,seed42_main,source_disjoint,11,2,-0.002498029507166377
external_lung,seed42_main,source_disjoint,11,3,4.808599411310066e-05
external_lung,seed42_main,source_disjoint,11,4,-0.00017134040793176375
external_lung,seed42_main,source_disjoint,11,5,0.0017100993104063322
external_lung,seed42_main,source_disjoint,11,6,-0.00027520488443377733
external_lung,seed42_main,source_disjoint,11,7,-0.00020679742992757433
external_lung,seed42_main,source_disjoint,11,8,-0.002206943477957579
external_lung,seed42_main,source_disjoint,11,9,0.0022961681613545837
external_lung,seed42_main,source_disjoint,11,10,0.0014103401845472208
external_lung,seed42_main,source_disjoint,11,11,0.00033046219384658126
external_lung,seed42_main,source_disjoint,11,12,-0.0016456959558566187
external_lung,seed42_main,source_disjoint,11,13,0.0012132795621041526
external_lung,seed42_main,source_disjoint,11,14,-0.0006117043756929119
external_lung,seed42_main,source_disjoint,11,15,0.002124277797722285
external_lung,seed42_main,source_disjoint,11,16,0.0015732167079176573
external_lung,seed42_main,source_disjoint,11,17,0.0046323054290027255
external_lung,seed42_main,source_disjoint,11,18,0.0023410923766308267
external_lung,seed42_main,source_disjoint,11,19,0.0024675116555937793
external_lung,seed42_main,source_disjoint,11,20,-0.0004825354853564834
external_lung,seed42_main,source_disjoint,11,21,-0.000714401998236136
external_lung,seed42_main,source_disjoint,11,22,0.0038740475044466427
external_lung,seed42_main,source_disjoint,11,23,-0.00018013330774580005
external_lung,seed42_main,source_disjoint,11,24,0.003346292592263489
external_lung,seed42_main,source_disjoint,11,25,0.0017593354138444317
external_lung,seed42_main,source_disjoint,11,26,0.0012264486313543488
external_lung,seed42_main,source_disjoint,11,27,0.0021603614703973317
external_lung,seed42_main,source_disjoint,11,28,0.0013520629114767146
external_lung,seed42_main,source_disjoint,11,29,0.0007142590111424152
external_lung,seed42_main,source_disjoint,11,30,0.0026448911482410686
external_lung,seed42_main,source_disjoint,11,31,-0.002672627940775718
external_lung,seed42_main,source_disjoint,11,32,0.0010827581894081728
external_lung,seed42_main,source_disjoint,11,33,-0.00019681370165902656
external_lung,seed42_main,source_disjoint,11,34,0.0013578214507682373
external_lung,seed42_main,source_disjoint,11,35,0.0029709100069674754
external_lung,seed42_main,source_disjoint,11,36,0.000500200013950014
external_lung,seed42_main,source_disjoint,11,37,0.003750617788343291
external_lung,seed42_main,source_disjoint,11,38,-0.0014763250057751032
external_lung,seed42_main,source_disjoint,11,39,0.0016317544380343163
external_lung,seed42_main,source_disjoint,11,40,0.0017947900059749333
external_lung,seed42_main,source_disjoint,11,41,0.0021878691756426205
external_lung,seed42_main,source_disjoint,11,42,-1.5973415324999074e-05
external_lung,seed42_main,source_disjoint,11,43,0.004550693918058735
external_lung,seed42_main,source_disjoint,11,44,0.0002867945218585355
external_lung,seed42_main,source_disjoint,11,45,0.0017312982867930815
external_lung,seed42_main,source_disjoint,11,46,-0.00015903042089870922
external_lung,seed42_main,source_disjoint,11,47,-0.0029966191429874334
external_lung,seed42_main,source_disjoint,11,48,-0.0017570204797878741
external_lung,seed42_main,source_disjoint,11,49,-0.0014613972939309106
external_lung,seed42_main,source_disjoint,11,50,-0.0036947479473173894
external_lung,seed42_main,source_disjoint,11,51,0.00027798007170976025
external_lung,seed42_main,source_disjoint,11,52,0.0030817752331182557
external_lung,seed42_main,source_disjoint,11,53,0.0011614203388933264
external_lung,seed42_main,source_disjoint,11,54,0.0020803080417708397
external_lung,seed42_main,source_disjoint,11,55,0.0009480603725807724
external_lung,seed42_main,source_disjoint,11,56,-0.002013896510794644
external_lung,seed42_main,source_disjoint,11,57,-0.00038790350375017546
external_lung,seed42_main,source_disjoint,11,58,0.0022410398952262822
external_lung,seed42_main,source_disjoint,11,59,-0.0013432084607124528
external_lung,seed42_main,source_disjoint,11,60,0.0007806621216410736
external_lung,seed42_main,source_disjoint,11,61,-0.0008873630274771616
external_lung,seed42_main,source_disjoint,11,62,-0.0013964398124904909
external_lung,seed42_main,source_disjoint,11,63,4.892561865721401e-05
external_lung,seed42_main,source_disjoint,11,64,0.003891831456468653
external_lung,seed42_main,source_disjoint,11,65,-0.0015688410517580298
external_lung,seed42_main,source_disjoint,11,66,-0.0026898999705494697
external_lung,seed42_main,source_disjoint,11,67,-0.0012871938710673492
external_lung,seed42_main,source_disjoint,11,68,-0.0009050210305444617
external_lung,seed42_main,source_disjoint,11,69,-0.0016716773878051594
external_lung,seed42_main,source_disjoint,11,70,-0.00203303267819388
external_lung,seed42_main,source_disjoint,11,71,0.0022024779854007415
external_lung,seed42_main,source_disjoint,11,72,-0.00034889579857178
external_lung,seed42_main,source_disjoint,11,73,1.0591230474865654e-05
external_lung,seed42_main,source_disjoint,11,74,-0.0038190553369219504
